1895,0.07,-0.15,-0.51,-0.50,-0.67,-0.79,0.46,0.90,-0.19,-0.54,-0.52,-0.28
1896,-0.50,-0.42,-0.66,1.02,2.07,1.28,2.79,2.72,2.95,3.43,3.45,3.04
1897,3.40,3.08,3.04,4.09,-0.60,-1.04,-1.07,-1.71,-2.46,-3.19,-3.71,-0.02
1898,0.12,0.14,-0.20,0.03,0.34,0.26,0.24,0.26,-0.31,0.60,0.75,-0.22
1899,-0.54,-0.44,-0.50,-0.49,1.08,1.08,-0.15,-0.25,-1.03,-1.48,-1.95,-1.73
1900,-1.90,-1.70,-1.38,-1.25,-1.42,-1.43,0.73,0.86,1.44,1.63,1.52,1.16
1901,1.04,1.14,1.42,-0.10,-0.65,-1.10,-2.13,-3.21,-2.95,-3.09,-3.41,-3.55
1902,-3.49,-3.58,-3.92,-4.05,0.31,1.66,3.86,5.18,5.31,5.11,5.01,5.27
1903,4.39,4.11,3.39,3.11,4.59,3.74,3.55,4.20,4.13,3.74,3.09,2.46
1904,2.43,1.92,1.90,2.49,-0.12,-0.59,-0.09,-0.04,-0.46,-0.98,-1.74,-1.69
1905,-1.68,0.43,0.30,0.72,1.56,1.65,-0.50,-0.73,-0.73,0.53,1.17,0.79
1906,1.18,1.48,1.57,-0.05,-0.11,-0.39,-0.27,-0.30,-0.26,-0.42,0.14,0.30
1907,0.59,0.54,-0.33,-0.68,0.19,0.68,2.11,2.43,2.04,1.85,1.62,1.45
1908,1.12,1.50,1.21,0.66,2.57,2.86,2.49,2.89,1.88,2.38,2.16,1.71
1909,2.04,2.17,1.88,2.44,2.56,3.17,3.69,2.58,2.30,2.25,3.70,4.02
1910,4.12,-0.19,-1.39,-2.24,-2.03,-2.87,-3.21,-3.09,-2.97,-3.63,-4.18,-4.60
1911,-4.52,-3.06,-3.36,-2.75,-2.66,-3.77,-4.35,-4.43,-3.98,-3.51,-3.46,-2.40
1912,-2.33,-1.71,-1.43,-1.41,-1.50,-1.83,-2.15,-2.20,-1.91,-1.44,-1.62,-1.77
1913,-1.75,-0.02,0.31,0.71,1.81,-0.54,-1.71,-2.38,-2.50,-2.08,-2.56,-2.39
1914,-2.35,-2.30,-2.21,-1.99,-2.13,-1.68,-2.20,-2.88,1.69,2.05,1.35,1.48
1915,1.87,3.04,2.31,1.40,2.78,2.44,4.16,3.66,4.44,3.72,3.59,3.08
1916,3.73,3.24,2.87,2.79,3.06,-0.27,-1.15,-1.85,-1.66,-1.83,-1.90,-1.93
1917,-1.95,-2.20,-2.12,1.07,1.14,2.14,-0.25,-0.64,-0.90,-1.08,-1.78,-2.09
1918,-1.97,-1.89,-2.73,-2.73,0.98,1.31,0.90,0.61,0.17,0.59,0.75,0.78
1919,0.40,1.39,1.42,2.40,2.03,2.31,1.53,0.85,1.25,1.22,2.02,1.69
1920,1.28,1.06,1.46,2.46,-0.17,-0.76,-0.13,-0.16,-0.08,-0.39,-0.12,-0.15
1921,-0.36,-0.24,-0.61,-0.65,-0.47,-0.94,-1.91,0.23,1.09,-0.14,-0.52,-0.73
1922,-0.65,-0.13,-0.25,-0.21,-0.50,-1.79,1.31,-0.27,-0.81,-1.00,-0.39,-0.80
1923,-0.75,-0.90,-0.22,-0.32,-0.81,-0.74,-1.93,0.46,1.27,-0.29,-0.75,-1.01
1924,-0.01,0.32,0.67,-0.72,-1.15,1.54,1.69,2.09,2.05,-0.50,-0.97,-0.40
1925,-0.59,-0.51,-1.01,-1.29,-2.06,0.63,-0.50,-0.54,0.42,1.04,0.74,0.95
1926,1.02,-0.02,-0.33,-0.98,-1.54,-1.24,-1.21,-1.34,2.19,1.70,1.92,1.83
1927,1.29,1.46,1.11,1.90,2.24,-0.77,-1.72,-1.88,-1.75,-1.41,-1.85,-2.01
1928,-2.41,-1.58,-1.72,-1.49,-2.05,0.28,0.45,1.27,1.37,1.78,2.78,2.46
1929,3.01,3.06,2.44,2.83,-0.40,-0.98,-0.59,-0.93,-0.93,-0.55,-0.63,-1.01
1930,-0.75,-0.87,-1.23,-1.15,-1.11,0.57,-0.95,-1.50,-2.14,-2.26,-2.18,-2.41
1931,-2.56,-3.00,-3.18,-3.29,-3.36,-3.64,-3.34,-3.36,1.11,1.02,3.22,3.97
1932,4.24,3.74,3.15,2.26,2.06,1.93,1.49,2.54,2.30,1.98,2.27,2.30
1933,2.12,1.59,2.04,-0.58,0.53,-1.58,-1.81,-2.50,-2.72,-2.74,-3.43,-3.63
1934,-3.39,-3.60,-3.97,-4.66,-5.94,-6.86,-6.56,-6.86,-5.73,-5.88,0.95,0.43
1935,0.67,0.97,0.57,0.04,0.33,1.76,1.72,0.86,0.83,1.28,1.80,1.85
1936,2.13,2.11,-0.32,-0.73,-1.33,-1.51,-3.08,-3.72,1.17,0.87,0.39,0.62
1937,1.20,1.24,1.13,1.37,1.40,-0.30,-0.88,-0.86,-1.68,-1.76,-2.15,-2.38
1938,-2.27,-2.43,-2.42,0.63,1.39,1.22,1.28,-0.51,-0.04,-0.83,0.39,0.25
1939,0.26,0.96,-0.16,-0.55,-1.53,-1.13,-1.42,-1.09,-1.97,-2.24,-2.82,-3.08
1940,-3.13,-2.84,-2.92,-2.40,-2.61,-3.09,0.39,1.47,0.55,0.23,0.67,0.88
1941,1.35,-0.17,-0.55,-1.26,-2.04,-1.26,-1.67,-2.09,1.36,2.70,2.68,3.15
1942,2.98,2.84,2.55,1.38,1.55,1.94,2.34,2.37,2.52,2.36,2.28,2.28
1943,2.03,1.87,1.66,1.76,1.90,2.01,2.65,2.87,2.78,2.39,2.13,1.88
1944,2.00,1.91,2.08,2.69,3.95,3.84,3.88,4.40,3.72,2.83,2.31,2.31
1945,1.95,2.24,2.43,2.92,3.74,3.37,2.64,2.46,2.42,1.42,0.96,1.34
1946,2.01,1.48,2.06,0.96,1.20,1.95,1.65,1.27,1.66,2.15,1.99,1.57
1947,1.82,1.41,1.18,2.10,2.40,4.76,-0.95,-2.20,-3.18,-2.43,-2.29,-2.04
1948,-2.36,-1.50,-0.92,-1.11,-1.67,-2.10,-1.80,-2.25,-3.01,-3.11,0.30,0.51
1949,1.46,1.41,1.46,-0.61,-1.41,-1.42,-1.82,-2.56,-2.39,-2.42,-3.03,-3.22
1950,-2.89,-2.27,-2.52,-2.20,-1.25,-0.64,-1.04,-1.53,-2.10,-2.63,-3.15,-3.46
1951,-3.66,0.44,1.35,2.23,2.13,2.41,2.54,3.11,2.77,2.99,2.83,2.60
1952,2.60,2.22,2.95,-0.49,0.04,0.17,0.20,0.41,-0.90,-1.62,0.27,0.20
1953,0.14,0.58,0.92,1.23,-0.45,-0.43,-0.69,-1.59,-2.59,-3.59,-3.90,-3.99
1954,-4.35,-4.12,-4.08,0.17,0.50,1.02,-1.03,2.07,1.81,2.51,-0.54,-0.62
1955,-0.58,-0.27,-0.58,-0.65,-0.96,-1.66,-1.62,-2.46,-2.54,-3.01,-3.65,-4.07
