1895,0.53,-0.65,-0.75,0.98,0.74,1.03,0.98,-0.77,-1.26,-1.55,-2.24,-2.64
1896,-3.02,-1.43,-0.93,-1.65,-2.11,-1.97,-1.30,-1.85,-1.40,-1.96,-2.13,-2.92
1897,-3.25,1.23,0.82,0.60,1.15,0.91,2.00,1.92,1.37,1.05,1.64,1.67
1898,1.71,-0.47,-0.43,-0.58,-0.38,-1.19,-1.52,-0.77,-1.53,0.57,0.89,1.10
1899,1.10,2.21,2.39,-0.58,-0.66,-0.70,-0.91,-0.90,-0.04,-0.21,-0.41,-0.77
1900,-1.05,1.00,-0.06,-0.42,-0.97,-0.34,-0.53,-0.94,-0.84,-1.49,-1.82,-2.10
1901,-2.06,-2.73,-2.50,1.03,1.10,1.06,1.46,1.59,1.48,0.69,0.61,2.01
1902,2.06,2.71,2.51,-0.01,-0.68,-0.47,-0.49,-0.95,1.04,2.12,1.89,2.87
1903,3.10,3.71,3.63,3.63,2.84,3.64,4.19,4.40,-0.36,-0.11,-0.57,-0.65
1904,-0.71,-1.10,-1.28,-1.39,-1.77,0.55,1.14,0.84,1.07,-0.05,-0.32,0.25
1905,0.50,-0.03,-0.28,-0.40,-0.92,0.38,2.01,2.17,-0.29,-0.41,-0.90,0.48
1906,0.25,0.16,0.66,0.63,0.10,0.79,1.23,2.49,1.46,2.24,1.50,1.76
1907,1.59,1.31,0.93,1.15,1.42,2.49,2.53,2.74,3.53,3.06,3.77,3.84
1908,3.58,3.92,-0.26,-0.89,0.62,0.26,0.48,0.89,-0.09,-0.26,-0.98,-0.95
1909,-1.01,0.22,0.36,-0.21,-0.33,0.70,-0.70,-0.81,-0.63,-0.95,-1.84,-1.72
1910,-0.98,-1.01,-2.11,0.94,0.65,1.66,-0.57,-0.88,-1.43,-1.60,-1.93,-2.20
1911,-1.70,-1.90,-2.06,-1.83,-2.75,-2.46,-2.84,1.72,1.39,1.39,1.75,1.78
1912,1.41,1.17,2.38,1.69,1.54,1.98,2.71,2.26,3.14,-0.55,-0.81,-0.37
1913,-0.55,-1.09,-0.74,-0.24,-0.16,-0.46,-0.85,-0.75,-1.16,-0.75,-1.17,-1.44
1914,-0.81,-0.68,-0.99,-0.70,-1.29,-1.05,-1.54,-1.14,-1.62,-2.22,-2.58,0.20
1915,1.45,2.09,-0.75,-1.58,-1.51,0.74,0.57,1.92,-0.18,0.18,-0.43,-0.30
1916,-0.93,0.26,0.56,0.53,0.26,1.61,2.10,-0.25,-0.18,-0.53,-0.80,-0.48
1917,-0.44,-0.62,0.68,0.34,0.13,0.22,1.33,0.82,0.58,1.47,-0.59,-0.95
1918,0.58,0.02,0.05,1.41,-0.29,-0.63,-0.72,-0.97,-0.70,-1.43,-2.09,-0.03
1919,0.13,-0.16,-0.16,0.14,0.54,0.53,1.75,1.84,1.50,1.13,1.09,0.99
1920,0.58,1.11,0.70,1.33,0.69,1.32,1.70,2.52,2.34,-0.90,-0.69,-0.43
1921,-0.74,-0.66,-1.47,-1.56,-0.61,-0.96,-0.79,-0.76,-0.82,-1.57,-1.33,-1.49
1922,0.52,0.59,0.92,-0.76,-1.06,0.46,1.24,-0.19,-0.29,-0.72,-1.63,-1.51
1923,0.40,0.41,0.60,1.03,-0.55,-0.62,-0.37,-0.56,-0.62,-0.94,-1.25,-1.35
1924,0.45,0.81,1.43,2.10,2.96,3.26,2.49,2.20,2.95,-0.82,-1.20,-1.36
1925,-0.53,-1.17,-1.64,-1.88,-2.17,-2.50,-1.82,-2.13,-2.63,0.77,0.80,0.38
1926,0.43,0.98,-0.36,-0.83,-1.40,-1.52,0.34,1.10,1.78,1.81,2.44,2.27
1927,-0.66,-0.18,-1.01,0.94,-0.35,-0.09,-0.17,-0.10,-0.88,0.98,0.71,0.93
1928,0.61,0.59,0.34,1.40,0.93,1.50,1.58,3.14,3.32,-0.74,-1.17,-1.65
1929,-1.62,0.39,0.01,1.11,0.65,1.50,-0.69,-0.97,-0.96,0.96,-0.13,-0.31
1930,-0.45,-0.77,-1.25,-1.19,-1.80,-1.78,-2.74,-3.55,-4.47,-5.03,-5.66,-5.86
1931,-6.24,-6.39,-5.52,-5.05,-4.32,-3.85,-3.15,-1.76,-2.02,-2.45,-3.05,-3.44
1932,0.60,0.31,1.47,1.13,1.46,-0.04,-0.38,-1.04,-1.17,1.06,2.13,2.21
1933,2.00,1.74,1.76,2.42,2.47,2.15,3.07,4.76,-0.12,-0.34,-0.79,-0.82
1934,-1.12,-0.77,-0.20,-0.47,-0.34,-0.66,-1.48,0.00,2.40,1.55,1.51,1.33
1935,2.08,1.90,1.45,1.91,0.03,-0.03,-0.25,-0.74,1.28,0.95,1.53,1.15
1936,2.11,2.37,2.45,-0.27,-0.40,-0.90,-0.71,-0.79,-1.37,-1.64,-2.41,0.44
1937,2.00,2.02,1.22,2.60,2.14,2.15,2.06,2.73,2.13,3.72,3.89,-0.66
1938,-0.83,-0.82,-1.34,-1.92,-1.71,-1.90,-1.24,-1.64,-0.96,-1.31,-1.56,-1.63
1939,0.21,1.32,1.21,1.68,-1.14,-1.08,-1.49,-1.87,-1.62,-1.09,-1.53,-1.80
1940,-1.84,0.09,0.29,1.38,1.38,-0.93,-1.04,-0.99,-1.16,-1.38,-0.66,-0.81
1941,-0.70,-1.35,-1.52,-1.65,-2.32,-1.53,-0.82,-1.12,-2.02,-2.80,-3.52,-3.59
1942,-3.69,-3.50,-2.08,-2.92,-2.99,0.11,0.09,1.16,0.81,2.49,2.07,2.18
1943,-0.08,-0.38,0.28,0.27,0.27,-0.57,-1.06,-2.12,-2.21,0.54,0.54,-0.46
1944,-0.34,-0.55,0.70,0.80,-1.16,-1.66,-2.34,0.22,0.70,0.75,0.94,1.09
1945,1.07,0.01,-1.22,-1.46,0.15,0.43,3.23,2.72,2.80,1.98,2.11,2.92
1946,-0.53,-0.51,-1.38,-1.80,-0.83,-0.96,-0.83,-0.64,-0.61,-0.77,-1.47,-1.95
1947,-1.71,-1.95,-2.42,-2.45,0.56,1.61,1.52,-0.24,-0.24,-1.01,0.70,0.22
1948,1.05,-0.33,-0.20,-0.44,1.10,1.95,1.60,2.74,2.59,2.67,3.32,3.87
1949,4.17,3.85,-0.21,-0.46,0.54,-0.39,-0.79,-0.92,-0.86,-1.00,-1.67,-2.17
1950,-2.80,-2.42,-1.92,-2.25,0.32,0.51,1.07,1.25,2.43,2.31,2.24,2.22
1951,1.59,1.50,1.11,1.11,0.63,2.64,-0.39,-0.92,-1.19,-1.72,0.61,1.10
1952,1.47,0.94,1.19,2.36,2.64,2.21,1.78,1.98,2.32,1.51,2.59,2.42
1953,2.50,2.03,2.94,2.81,3.39,-0.34,-0.59,-0.90,-0.72,-0.74,-1.21,-1.16
1954,-1.30,-2.02,-1.73,-1.65,-1.74,-2.11,-2.63,-2.40,-3.09,-2.92,-3.01,-2.98
1955,-3.70,-3.19,-2.93,-2.96,-3.32,-2.36,-3.04,2.40,1.62,2.11,-0.25,-1.07
1956,-1.20,-1.00,-0.66,-0.96,-1.42,-1.38,-0.67,-1.20,-1.08,-0.98,-0.89,-0.77
1957,-0.83,-0.81,-0.91,-1.16,-1.88,-1.83,-2.47,-2.78,-2.62,-2.57,-2.53,0.74
1958,0.71,1.05,1.99,2.31,1.70,1.66,2.97,3.33,-0.30,-0.42,-0.58,-0.95
1959,-1.10,-1.32,-1.49,-1.14,-1.67,-1.69,-1.06,-1.16,-1.83,-1.60,-1.67,-1.52
1960,-1.51,0.46,-0.21,-0.43,0.62,-0.71,0.40,0.56,1.23,-0.31,-0.70,-0.70
1961,-0.72,0.80,0.83,1.24,0.95,1.08,0.91,1.09,-0.86,-0.87,-1.31,-1.22
1962,-1.54,0.49,0.60,0.56,-0.55,-0.51,-1.01,-1.98,-2.01,-2.26,-1.43,-1.12
1963,-1.48,-1.58,-0.88,-1.57,-2.30,1.03,0.09,0.67,0.83,-1.07,1.15,0.79
1964,1.24,1.44,-0.41,0.40,-0.97,-1.67,-2.44,-2.94,-2.70,-2.93,-3.38,-3.33
1965,-3.11,-2.93,-2.11,-2.31,-2.93,-3.41,-3.33,-3.11,-3.38,-3.30,-4.00,-4.92
1966,-4.61,-3.85,-4.17,-3.31,-2.94,-3.20,-4.09,-4.71,1.28,1.90,-0.19,-0.02
