1895,1.29,-0.42,-0.93,0.04,0.75,1.93,2.79,2.89,3.11,2.19,1.72,1.47
1896,2.51,1.64,1.61,2.70,2.87,2.57,2.14,1.68,1.36,1.94,2.32,-0.10
1897,-0.59,-0.40,-0.18,-0.89,-1.51,-1.73,-2.13,-2.34,-2.43,-2.01,-2.04,-2.46
1898,-3.29,-3.16,-3.93,-4.45,-3.38,-3.27,-3.28,-3.29,-2.79,-2.90,-3.28,-3.64
1899,-3.41,-4.02,0.99,0.36,0.49,0.65,0.45,0.41,0.01,2.12,2.53,-0.47
1900,-0.23,-1.09,-1.44,-1.44,0.72,0.79,0.78,0.59,0.41,1.39,2.19,-0.76
1901,-0.04,-0.11,-1.09,0.30,0.62,-0.09,-0.26,-0.53,0.57,0.54,0.70,-0.84
1902,-1.53,0.98,0.70,0.82,1.04,0.01,-0.06,-0.21,-0.65,0.68,1.07,-0.27
1903,-0.05,-0.73,0.77,-0.17,-0.70,-1.21,-1.63,-1.75,-2.04,-2.46,-0.68,-1.54
1904,-2.20,0.72,2.72,2.71,-0.54,-1.04,-1.43,-1.67,1.15,2.15,-0.33,-0.55
1905,-0.11,-0.61,-0.65,-1.34,1.39,1.26,1.41,-0.19,-0.54,-1.20,-1.44,-1.95
1906,1.63,1.50,3.32,2.72,4.96,5.56,6.12,5.36,4.73,3.40,2.83,3.93
1907,4.91,4.21,6.35,5.31,4.65,4.88,4.64,4.23,3.68,3.47,2.31,2.94
1908,3.27,-0.29,-1.01,-1.55,0.96,0.96,1.25,0.96,0.70,0.85,0.67,0.09
1909,5.69,6.10,-0.03,-0.87,-1.20,-1.56,-1.79,-1.90,-1.75,0.38,1.31,1.89
1910,2.31,-0.31,-0.27,-0.89,-1.39,-1.95,-2.38,-2.58,-2.21,-2.29,-1.94,-2.55
1911,4.08,3.27,3.80,3.59,3.52,3.15,2.97,-0.18,-0.21,-0.58,-0.93,-1.20
1912,-0.92,-1.66,0.26,0.89,2.13,2.34,2.53,2.60,3.20,2.62,2.70,1.73
1913,2.49,1.50,0.97,0.79,1.04,1.39,2.08,2.22,1.67,0.68,1.73,2.34
1914,5.97,5.62,4.11,3.84,3.48,3.69,3.59,3.16,2.99,3.06,2.15,2.38
1915,4.23,5.19,4.13,3.39,6.46,5.77,5.44,4.81,3.96,2.74,2.57,2.86
1916,7.42,6.55,5.71,4.51,4.14,3.70,3.83,3.63,3.12,3.21,2.80,3.22
1917,2.64,2.85,-0.47,-0.39,-0.28,-0.38,-0.58,-0.88,-1.14,-1.92,-1.99,-2.20
1918,-3.17,-2.41,-0.97,-1.36,-1.45,-1.84,-2.26,-2.29,1.05,0.55,0.91,-0.78
1919,-0.81,-0.05,-0.05,-0.54,-0.95,-1.46,-1.77,-1.95,-1.68,-1.97,-2.35,-1.94
1920,-2.85,-3.19,0.65,1.05,0.51,0.41,0.21,0.25,0.35,1.41,2.55,2.90
1921,4.22,3.28,2.75,1.90,3.02,2.80,2.71,2.29,2.05,1.59,1.29,2.46
1922,2.15,2.50,2.35,1.68,1.91,1.70,1.44,1.19,0.63,0.94,1.28,2.24
1923,-0.01,-0.81,-2.04,1.13,0.74,0.99,1.05,-0.06,0.15,-0.78,-1.54,-2.20
1924,-2.39,-2.79,-3.01,-3.26,-3.65,-4.10,-4.32,-4.12,-4.02,1.43,1.25,0.97
1925,0.08,0.54,0.07,0.49,1.53,1.78,2.00,1.86,-0.02,-0.12,-0.32,-0.89
1926,-0.60,-0.08,-1.55,0.92,-0.08,-0.43,-0.96,-1.01,-1.31,0.14,2.56,1.51
1927,1.59,2.42,1.72,1.91,1.78,1.69,1.46,1.11,0.94,1.45,2.01,-0.43
1928,-0.91,-1.36,0.68,0.00,-0.24,-0.53,-0.78,-0.96,-1.18,-1.69,-1.07,-1.09
1929,-1.67,-2.03,-2.26,-1.68,-1.99,1.07,1.30,-0.04,-0.43,-1.20,-2.03,0.76
1930,1.43,-0.40,-0.69,-0.73,0.76,0.65,0.80,-0.08,-0.01,-0.73,-0.85,-1.73
1931,-1.80,-2.19,-2.62,-2.91,-2.74,-2.20,-2.07,-2.23,-2.22,0.22,0.07,1.19
1932,-0.40,-0.87,-1.67,0.21,0.88,0.91,1.04,-0.01,-0.45,-1.11,-1.68,-1.66
1933,-1.23,-1.87,-1.69,-2.12,-1.25,-1.15,-0.86,-0.98,-1.10,-0.70,-1.62,-0.58
1934,-1.35,-1.27,-2.22,-2.61,-2.63,-2.31,-2.29,-2.23,-2.06,0.04,0.45,-0.56
1935,-0.13,-0.53,0.33,1.97,-0.37,-0.74,-1.03,-1.16,-1.43,-1.22,-1.63,-1.69
1936,0.75,2.06,-0.65,-0.65,-0.73,0.71,0.94,-0.06,-0.19,-0.89,-1.73,-1.60
1937,-1.50,0.82,1.52,0.03,-0.52,0.43,0.47,-0.19,-0.60,0.09,0.89,1.05
1938,0.73,2.39,3.62,3.31,-0.33,-0.57,-0.77,-0.98,-0.93,-0.60,-1.04,-1.64
1939,-2.02,-2.39,-2.35,-2.98,-2.51,-2.65,-2.70,-2.73,-2.36,-2.17,-2.81,-2.72
1940,1.30,2.63,3.10,-0.45,-0.52,-0.88,-1.30,-1.50,0.04,0.12,-0.25,1.51
1941,2.09,2.62,2.30,2.92,3.12,3.11,3.27,3.00,2.52,2.07,1.61,2.80
1942,2.83,2.91,2.01,3.07,3.83,3.48,3.45,-0.03,-0.36,-0.92,0.39,0.23
1943,1.18,-0.55,-0.22,-0.13,-0.50,-0.19,-0.01,-0.12,-0.57,-0.82,-1.32,-1.62
1944,-1.76,-1.21,-1.69,0.20,0.19,0.56,0.86,0.83,0.37,0.29,0.82,-0.43
1945,-1.33,-0.89,-0.70,-1.27,0.56,0.84,0.86,0.57,0.06,1.02,1.01,1.77
