1895,0.68,0.97,0.81,1.68,3.26,3.53,5.46,-0.39,-1.15,-1.08,-0.72,-0.62
1896,-1.07,-1.18,-1.86,-2.07,-2.78,-2.70,-1.97,-2.55,-2.50,2.30,1.91,1.57
1897,1.90,1.72,2.06,2.36,3.17,2.99,2.95,-0.53,-0.21,-0.14,-0.78,-0.98
1898,-0.69,-1.10,-1.25,-1.30,-1.89,0.31,1.50,-0.51,-1.25,-1.97,-1.79,-1.14
1899,-1.27,-1.30,-1.23,-1.82,-2.42,-2.96,-1.31,-2.38,-2.50,-2.93,-2.59,-2.68
1900,-2.82,-2.93,-3.41,-3.29,-3.32,-3.32,-3.37,-3.79,-2.94,-2.83,-2.93,-2.92
1901,-2.69,-2.33,-2.31,-2.33,-2.07,-2.48,-1.91,-2.08,-2.42,-1.94,-1.38,-1.76
1902,-1.83,-2.33,-2.39,-3.03,-2.98,-3.55,-3.55,-3.38,-3.71,-4.08,-3.98,-3.37
1903,-3.41,0.58,0.61,-0.26,-0.71,1.98,-0.93,-1.46,-1.56,-2.19,-2.59,-2.78
1904,-2.82,-3.45,-4.10,-4.44,-4.76,-4.60,-4.34,-4.45,1.06,1.37,0.87,0.81
1905,1.13,2.04,2.55,4.08,3.72,3.80,3.85,-1.00,-0.91,-1.57,1.32,1.64
1906,1.34,1.19,0.95,1.39,0.76,0.14,1.27,0.75,0.38,0.01,0.44,0.90
1907,1.18,-0.70,-1.62,0.48,0.30,0.52,0.91,1.73,0.95,1.65,1.54,-0.56
1908,-0.66,-0.52,-1.15,-0.67,-1.29,-1.93,0.75,1.04,-0.81,-1.39,-1.21,-1.70
1909,-2.59,-2.83,-2.49,-2.84,-3.04,-3.29,-2.82,-2.33,-2.19,-2.41,-2.60,-2.42
1910,-2.51,-2.52,-3.37,-3.42,-3.94,-3.72,-3.72,-3.55,-4.13,-4.29,-4.25,-4.30
1911,-4.38,0.77,0.35,0.08,0.00,0.12,2.14,1.03,0.76,1.48,1.19,1.32
1912,0.71,0.94,1.11,1.34,0.94,1.19,1.54,0.03,-0.39,-0.58,-0.84,-0.76
1913,0.03,0.39,0.67,1.56,0.75,2.12,-0.50,-1.04,-0.94,-1.38,0.14,0.68
1914,-0.61,-0.85,-1.11,0.35,0.61,1.11,3.57,2.55,1.50,2.27,1.64,2.44
1915,2.57,2.58,3.17,5.66,6.10,5.57,6.56,-0.66,-0.49,-1.06,-1.44,-1.39
1916,-0.40,-0.93,-1.11,-0.47,-1.07,-1.48,0.68,1.31,0.71,1.76,-0.29,-0.58
1917,-0.33,-0.41,-0.45,-0.99,-0.86,-1.24,-1.56,-1.85,-1.98,-2.59,-2.77,-3.09
1918,-2.48,-2.37,-2.47,-2.69,-2.92,-2.88,-2.08,-2.16,-2.53,0.50,0.75,1.44
