1895,0.24,-0.75,-1.22,-1.63,-1.94,-2.01,-0.91,-1.38,-1.86,-2.31,-1.75,-1.07
1896,-1.38,-1.34,-1.07,-1.85,0.52,0.63,1.80,1.42,1.82,1.34,1.50,0.93
1897,1.35,1.71,2.91,2.90,-0.47,-0.42,-0.41,-1.17,-2.18,-3.24,0.25,0.17
1898,1.19,0.60,2.40,2.03,2.52,2.41,2.23,2.26,2.38,2.61,2.45,1.96
1899,2.14,2.01,2.18,-0.48,-0.19,-0.82,-0.84,-1.26,-1.55,-1.64,-2.10,-2.03
1900,-2.09,-1.40,-1.96,-2.41,-2.31,-1.61,-1.41,-1.43,-1.66,-2.09,-1.33,-1.49
1901,-1.77,-1.96,-1.65,-1.72,-2.28,-2.68,-3.65,-3.83,-4.11,-4.42,-4.97,-4.53
1902,-4.45,-4.51,-4.20,-4.21,-4.11,0.96,0.63,0.38,0.98,0.65,0.81,1.73
1903,1.46,2.36,2.33,2.14,-0.09,0.09,-0.16,-0.17,-0.44,-0.52,-0.90,-1.28
1904,0.49,0.31,1.65,1.61,1.16,1.05,1.31,1.49,-0.01,-0.87,-1.89,-1.77
1905,-1.70,-1.64,-2.06,-2.16,-1.93,-2.16,0.71,0.94,1.53,2.34,2.39,2.27
1906,2.35,1.68,2.41,-0.92,-1.76,-1.73,-1.68,-1.32,-1.28,-1.95,0.29,0.73
1907,2.29,1.52,1.15,0.95,1.30,1.45,1.87,2.70,2.67,2.72,2.75,2.51
1908,2.05,3.06,2.82,3.15,3.31,-0.07,-0.09,-1.05,-1.72,-2.47,-2.75,-3.40
1909,-3.37,1.28,0.98,1.45,1.63,1.50,2.10,1.64,1.39,1.37,1.21,1.24
1910,1.14,1.42,-1.38,-0.05,0.61,0.81,1.69,1.33,1.68,2.18,-0.21,-0.35
1911,-0.47,-0.51,-0.91,-0.07,-1.29,-1.80,-2.46,-2.09,-1.90,-2.12,-0.02,0.30
1912,0.15,0.31,0.89,1.66,1.01,1.10,1.15,1.60,1.54,-0.01,-0.56,-0.94
1913,1.98,1.53,2.95,-0.41,-1.06,-1.53,-2.51,-3.27,-3.00,-2.61,-2.56,-2.67
1914,-2.75,-2.00,-2.00,-2.13,-2.92,-3.86,-4.69,-4.09,-4.02,-3.52,-4.26,-3.94
1915,-3.25,-3.29,-3.62,-4.39,0.82,1.44,2.39,4.25,4.29,3.64,3.66,4.23
1916,5.99,-0.33,-0.78,-1.17,-1.08,-0.45,-1.00,-0.53,-0.41,-0.72,-1.26,-1.29
1917,0.36,0.01,0.26,0.64,0.78,0.91,0.82,0.83,-0.36,-0.29,-1.09,-1.78
1918,-1.45,-1.71,-2.36,-1.64,-1.60,-1.72,-1.89,-1.91,0.63,0.53,0.21,0.76
1919,-0.48,-0.83,-0.77,-1.17,0.57,-0.08,-0.95,-1.09,-1.61,1.53,2.44,2.05
1920,2.01,1.27,1.78,2.09,2.23,-0.69,-1.00,-0.87,-0.84,-1.18,-1.71,-2.00
1921,-1.83,-1.88,-1.20,-0.86,-1.32,-1.30,-2.12,0.32,0.58,0.19,0.99,1.15
1922,-0.30,-0.62,1.42,1.70,-0.45,-1.10,-1.13,-2.03,-2.26,-2.51,-2.80,0.26
1923,0.55,0.59,0.69,0.52,0.64,0.50,0.01,0.32,0.24,0.50,0.35,1.29
1924,0.03,-0.33,-0.29,-0.67,0.21,0.70,0.74,1.37,1.77,-0.54,-1.01,0.74
1925,-0.46,-0.67,-0.92,-1.30,-1.66,-1.72,-1.89,-2.48,0.34,1.28,1.83,-0.45
1926,-0.44,-0.38,-0.47,-0.51,-1.15,0.07,-0.08,1.02,1.99,2.85,2.97,2.95
1927,3.38,2.59,3.19,3.93,4.46,4.43,3.98,3.89,3.72,3.57,3.96,3.86
1928,3.13,2.93,1.90,1.87,1.29,3.26,2.91,2.57,1.98,1.81,1.97,1.75
1929,2.33,2.13,1.81,1.77,2.74,2.88,2.98,2.49,2.25,2.58,2.49,2.30
