1895,0.59,-0.74,-0.82,-1.04,-1.64,-2.25,-1.99,-2.36,-3.10,-3.62,-4.03,-3.91
1896,-4.22,-3.71,-2.83,-3.51,-4.13,0.38,2.37,-0.65,-0.12,-0.20,-0.19,-0.82
1897,-1.56,1.66,-0.40,-0.66,0.45,0.53,0.84,-0.53,-1.50,-2.94,0.13,0.50
1898,1.15,-0.53,-0.26,-0.25,-0.20,-0.65,-0.84,1.52,0.98,1.69,1.57,1.26
1899,1.48,2.04,2.71,-0.89,-0.49,-0.15,-0.57,-1.26,-1.03,-1.74,-2.25,-2.25
1900,-2.48,-1.80,-1.39,-2.23,-2.54,-1.94,-1.97,-2.52,-3.30,-3.86,-2.98,-3.06
1901,-3.04,-3.75,-3.64,1.84,2.58,2.94,1.76,1.99,1.94,0.77,0.64,1.96
1902,1.92,1.92,1.94,-0.10,-0.71,-0.14,-0.77,-1.37,-1.56,-1.92,-1.97,0.96
1903,0.92,2.34,1.99,2.23,-0.60,-0.03,-0.38,-1.08,-1.96,-2.34,-2.38,-2.67
1904,-2.64,-2.62,-2.40,-2.12,-2.16,-1.96,-2.32,-2.62,-3.27,-3.88,-4.78,-4.61
1905,-4.13,-3.95,-3.54,-3.53,0.13,0.10,0.83,0.74,0.27,1.09,0.76,0.61
1906,0.93,-0.64,-0.02,-0.27,-0.95,0.33,0.25,0.49,0.34,0.47,0.02,0.74
1907,2.21,1.82,1.77,1.90,1.62,2.45,3.14,3.25,3.47,3.28,3.30,3.13
1908,2.78,2.68,3.22,2.99,3.47,-0.51,-0.28,-0.73,-1.73,-2.45,-3.38,-3.24
1909,-2.77,-2.37,-2.29,-1.50,-1.53,-0.85,-0.85,-1.21,-1.15,-0.78,-1.68,-1.77
1910,1.40,0.00,-1.70,-1.70,0.02,0.76,0.85,-0.83,-0.98,-1.75,-2.03,-2.03
1911,1.66,-0.64,-0.62,-0.17,-1.52,-1.51,-2.35,0.90,1.45,2.52,2.23,1.81
1912,1.35,0.97,1.43,1.20,0.83,0.90,2.23,-0.24,-0.07,-0.71,-1.18,-1.20
