1895,0.09,-0.73,-0.72,-1.10,-1.29,0.53,0.39,0.67,-0.42,-0.47,-1.05,-1.08
1896,-1.27,1.07,-0.54,-0.83,-1.44,-1.28,-2.15,-2.69,-2.85,-2.34,-2.59,-3.43
1897,-3.13,-3.11,-2.91,-2.98,-3.34,-3.72,-3.79,-3.23,-3.83,-4.06,-4.33,-3.18
1898,-2.60,-2.93,-3.42,-3.26,-3.44,0.18,0.43,1.15,1.97,1.99,-0.10,-0.70
1899,-0.10,-0.11,-0.35,-1.00,-1.69,-1.72,-1.71,-1.82,-2.23,-2.81,-3.20,-2.73
1900,-3.16,0.66,-0.62,1.59,1.26,3.48,3.62,-0.28,-0.69,0.83,-0.62,-1.03
1901,-1.00,-0.99,-1.72,-1.50,-1.32,-1.64,-2.19,-0.93,-0.59,-0.91,-1.39,-0.90
1902,-1.29,-1.46,-0.66,-1.11,-1.60,-2.35,-2.86,-2.93,-2.10,-2.38,-2.53,-2.37
1903,-2.20,1.90,-0.66,-1.36,-1.36,-1.31,-1.34,-0.95,-1.57,-2.02,-2.62,-2.82
1904,-3.14,-3.45,-3.67,-3.71,-3.68,-3.19,-2.29,-1.77,-2.11,-2.71,-2.95,-2.82
1905,0.15,1.02,0.21,0.79,0.90,1.13,0.87,1.49,1.39,1.69,-0.58,-0.58
1906,-0.98,-1.65,-1.06,-1.75,0.21,-0.24,0.23,0.01,1.66,1.97,-0.48,-0.84
1907,-1.70,-1.46,-2.48,0.52,2.40,-0.31,-0.45,-0.57,-0.45,-0.83,-0.73,-0.98
1908,-1.06,1.21,-0.67,0.00,0.62,1.03,0.90,1.75,-0.08,-0.70,-1.46,-1.61
1909,-2.27,0.84,0.50,1.05,2.86,3.21,-0.32,-0.70,-0.38,-0.93,-1.75,-1.68
1910,-1.85,-1.41,-2.77,-2.71,0.29,1.04,1.69,1.68,-0.41,-0.04,-0.72,-1.15
1911,-1.44,-1.48,-2.48,1.30,0.43,0.26,0.45,1.32,-0.62,-1.17,-1.26,1.60
1912,-0.36,-0.58,-1.98,1.45,1.21,1.49,1.41,1.97,-0.01,-0.23,-0.97,0.91
1913,1.45,1.74,-0.09,-0.02,-0.02,-0.53,-0.68,-1.27,1.29,1.34,-0.72,-1.21
1914,-2.22,-2.01,-1.98,-1.79,-2.25,-2.84,-3.41,-2.29,-1.75,-1.99,-2.25,-2.05
1915,-1.73,-1.01,-1.54,-2.39,-2.06,-1.59,-1.80,-1.25,-0.90,-0.93,-1.10,-1.05
