1895,-0.03,0.31,-0.43,0.65,0.78,-0.65,-0.53,-1.10,-1.49,-1.42,-1.10,-1.20
1896,-0.58,-0.56,-0.67,-1.35,-1.77,1.55,1.92,-0.16,-0.67,-0.64,-0.53,-0.54
1897,-0.65,0.76,-0.87,-0.36,-0.78,-1.36,-1.33,-1.49,1.44,1.74,1.57,1.55
1898,-0.66,-0.74,-1.37,-1.72,-2.48,-3.63,0.34,2.04,1.40,1.82,1.44,1.91
1899,2.28,2.92,-0.56,-0.15,-1.17,-1.36,0.39,-0.14,-0.37,0.83,0.24,0.03
1900,0.31,0.55,1.47,1.65,1.52,1.98,1.98,-0.72,-1.29,-1.09,-1.61,0.43
1901,0.25,0.74,1.21,1.01,1.12,2.28,1.98,2.83,3.02,-0.34,-0.58,-0.52
1902,-1.01,-0.38,-0.33,-0.62,-1.20,-1.40,-1.88,-2.69,0.58,0.95,1.13,1.45
1903,2.24,2.66,2.64,1.75,1.94,1.67,1.38,1.12,1.47,0.94,1.15,1.07
1904,1.89,-0.06,-0.66,-0.85,-1.24,-1.05,-1.25,-1.19,-1.62,0.54,0.91,0.78
1905,0.51,0.44,0.48,0.33,0.67,0.09,0.32,2.23,2.26,1.65,0.91,2.25
1906,2.55,2.34,1.93,1.34,2.16,2.19,2.76,2.74,-0.80,-1.08,-1.52,-2.02
1907,-2.66,-3.09,-3.90,-3.61,-3.36,-3.30,-2.96,-3.06,-2.51,-2.69,-2.76,-1.51
1908,-1.18,-1.38,-2.26,-2.50,-2.89,-2.74,-2.73,-2.62,-1.56,-1.24,-1.01,-1.42
1909,-1.69,-2.10,-2.37,-2.40,-2.14,-2.24,1.29,1.61,-0.59,-0.90,-1.37,-1.20
1910,-1.50,-1.23,-1.42,-1.72,-2.01,0.89,1.00,1.90,0.82,2.43,2.34,-0.19
1911,-0.65,-1.53,-1.77,-2.18,-1.87,-2.38,-2.58,-1.81,-2.41,-0.04,0.52,0.99
1912,1.79,1.64,1.30,1.21,1.56,3.23,2.55,1.78,2.34,2.20,2.43,-0.10
