1895,0.00,0.09,-0.02,-0.31,0.11,0.68,0.70,1.06,-0.38,-0.27,-0.68,-1.07
1896,-1.65,-1.23,-1.28,-1.42,-2.05,-1.35,-2.10,-2.56,-2.77,-2.19,-1.90,-2.55
1897,-2.27,-1.97,-2.24,-2.01,-2.41,-2.63,-2.81,-2.25,-2.62,-2.46,-2.58,-2.27
1898,-2.03,-1.58,-2.37,-2.34,-3.32,0.17,0.24,0.70,2.13,2.59,3.03,-0.44
1899,-0.19,-0.25,-0.71,-1.00,-2.29,-2.57,-2.99,-2.99,-3.29,-3.48,-3.95,0.04
1900,-0.10,0.68,0.72,2.02,1.66,2.89,3.08,-0.27,-0.94,-0.89,-1.35,-0.85
1901,-0.91,-0.50,-0.87,-0.44,-0.64,-0.82,0.09,0.88,0.94,0.75,0.26,0.71
1902,-0.70,-0.69,-0.64,-0.79,-1.32,-2.12,-2.57,-2.84,0.29,0.47,-0.58,-0.52
1903,0.02,0.87,1.53,-0.72,-1.13,-1.09,-1.07,-1.10,-1.73,-1.96,-2.65,-2.83
1904,-2.91,-3.38,-3.57,-3.61,-3.58,-3.68,-2.79,-2.25,-2.38,-2.92,-3.16,-2.89
1905,0.29,1.34,1.17,1.91,1.43,1.62,1.85,2.14,2.28,2.47,2.12,2.29
1906,-0.42,-0.85,-0.16,-0.59,-0.91,-1.27,-0.96,-1.72,-1.11,-0.56,-1.00,-1.42
1907,-2.33,-2.38,-3.38,0.37,2.82,-0.52,-0.84,-1.00,-0.98,-0.85,-0.84,-0.49
1908,-0.66,-0.46,-1.21,-1.58,0.50,0.32,1.19,1.74,2.19,-0.26,-0.92,-1.30
1909,-1.80,-1.57,-1.76,0.30,1.13,1.66,1.14,1.20,1.51,-0.19,-1.11,-0.64
1910,-0.93,-0.83,-2.01,-2.56,0.01,0.93,1.60,-0.12,-0.38,-0.53,-0.87,-1.10
1911,-1.43,-2.65,-3.36,-2.72,-2.88,0.12,0.94,1.62,1.07,1.12,1.00,1.70
1912,1.87,1.45,1.84,2.17,2.44,2.53,2.63,3.00,2.59,2.04,1.12,2.57
1913,2.19,1.82,1.64,1.80,1.73,1.42,1.63,1.38,3.30,3.48,-0.71,-1.48
1914,-2.13,-1.79,-1.20,-0.80,-1.47,-1.93,-1.77,-1.29,-1.27,-1.50,-1.46,-1.56
1915,0.59,0.79,-0.53,-1.41,-1.17,-1.48,-1.55,-1.89,-1.89,-1.14,-1.45,-1.48
1916,-1.31,-1.96,-2.79,-2.80,0.94,0.74,1.57,1.49,-0.28,-0.03,-0.88,-0.78
1917,-0.32,-0.25,-0.65,-0.64,-1.22,-1.75,-1.82,-1.56,-1.67,-1.90,-2.45,-2.92
1918,-2.62,-3.13,-3.87,-3.04,-3.53,-3.58,-3.92,-3.50,-3.51,1.49,1.34,1.59
1919,1.75,1.97,1.43,1.64,2.55,2.56,2.21,2.40,1.58,1.79,2.22,-0.25
1920,-0.15,-0.34,-0.80,-0.45,-0.69,0.17,0.73,1.18,1.10,0.88,0.69,1.78
1921,-0.58,-1.43,-1.61,-0.93,-1.40,-1.68,-1.49,-1.96,-2.37,-2.34,-2.93,-2.97
1922,0.15,0.13,1.22,0.72,1.21,1.30,1.29,1.36,-0.30,-0.23,-0.43,0.54
1923,0.07,0.04,0.31,0.64,1.71,2.05,2.46,2.95,2.68,2.42,2.62,2.22
1924,2.53,2.34,-0.46,-0.48,-0.28,-0.53,-1.51,-2.45,-3.14,-3.71,-4.41,-3.68
1925,-2.40,-2.98,-3.48,-4.11,-4.06,-3.79,-3.59,-3.92,-3.80,1.01,1.14,0.75
1926,1.11,0.50,2.16,2.48,2.44,2.01,1.46,2.05,-0.55,-0.55,-0.59,-1.39
1927,-2.17,-1.58,-1.00,-1.11,-1.20,-0.95,-1.17,-1.27,-1.71,-1.88,-1.97,-0.98
1928,-1.79,0.07,-0.13,0.58,0.48,1.80,1.80,-0.19,-0.15,-0.28,-0.68,-1.11
1929,0.39,1.15,1.43,-0.55,-0.30,-0.28,-0.19,-0.54,0.10,0.41,1.77,1.36
